species,lon,lat
fulanus_fulanus,-40.683611,-19.931111
fulanus_fulanus,-40.6075,-19.931389
fulanus_fulanus,-40.59,-19.933333
fulanus_fulanus,-40.534444,-19.950556
fulanus_fulanus,-40.683611,-19.931111
fulanus_fulanus,-40.589167,-19.922222
fulanus_fulanus,-40.683611,-19.931111
fulanus_fulanus,-37.853611,-12.151944
fulanus_fulanus,-39.06470108,-16.4496994
fulanus_fulanus,-39.033333,-15.315278
fulanus_fulanus,-37.979444,-12.374444
fulanus_fulanus,-39.083333,-15.15
fulanus_fulanus,-39.06470108,-16.4496994
fulanus_fulanus,-38.5,-12.966667
fulanus_fulanus,-39.016667,-16.266667
fulanus_fulanus,-38.930556,-13.943056
fulanus_fulanus,-38.5,-12.966667
fulanus_fulanus,-38.5,-12.966667
fulanus_fulanus,-37.979444,-12.373889
fulanus_fulanus,-39.061111,-15.171389
fulanus_fulanus,-39.04940033,-14.78890038
fulanus_fulanus,-39.04940033,-14.78890038
fulanus_fulanus,-34.906139,-7.834444
fulanus_fulanus,-35.112692,-6.424511
fulanus_fulanus,-35.112692,-6.424511
fulanus_fulanus,-35.838967,-8.714236
fulanus_fulanus,-39.8,-18.266667
fulanus_fulanus,-40.60029984,-19.93560028
fulanus_fulanus,-40.60029984,-19.93560028
fulanus_fulanus,-40.51100159,-20.65800095
fulanus_fulanus,-40.425278,-20.601944
fulanus_fulanus,-39.85889816,-18.71610069
fulanus_fulanus,-40.33779907,-20.31940079
fulanus_fulanus,-40.51100159,-20.65800095
fulanus_fulanus,-39.85889816,-18.71610069
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-39.85889816,-18.71610069
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-39.732222,-18.593333
fulanus_fulanus,-39.732222,-18.593333
fulanus_fulanus,-39.85889816,-18.71610069
fulanus_fulanus,-39.85889816,-18.71610069
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-40.423333,-20.598333
fulanus_fulanus,-40.51100159,-20.65800095
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-40.51100159,-20.65800095
fulanus_fulanus,-39.04940033,-14.78890038
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-39.73220062,-18.59329987
fulanus_fulanus,-39.04940033,-14.78890038
fulanus_fulanus,-39.1775,-13.798333
fulanus_fulanus,-39.083333,-15.15
fulanus_fulanus,-39.007778,-15.34
fulanus_fulanus,-39.002222,-13.3025
fulanus_fulanus,-38.998889,-13.246389
fulanus_fulanus,-39.054722,-15.159722
fulanus_fulanus,-38.9625,-14.023889
fulanus_fulanus,-39.358333,-17.774444
fulanus_fulanus,-39.05,-15.15
fulanus_fulanus,-39.05,-15.15
fulanus_fulanus,-39.083333,-15.15
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-39.061111,-15.171389
fulanus_fulanus,-39.069167,-15.165833
fulanus_fulanus,-39.043611,-14.5175
fulanus_fulanus,-39.043611,-14.5175
fulanus_fulanus,-39.043611,-14.5175
fulanus_fulanus,-41.13470078,-20.3397007
fulanus_fulanus,-38.99670029,-14.27750015
fulanus_fulanus,-39.005556,-15.315278
fulanus_fulanus,-39,-14.25
fulanus_fulanus,-44.566667,-22.25
fulanus_fulanus,-39.083333,-15.15
fulanus_fulanus,-39.083333,-15.15
fulanus_fulanus,-39.083333,-15.15
fulanus_fulanus,-39.823694,-18.282278
fulanus_fulanus,-39.358333,-17.774444
fulanus_fulanus,-39.07529831,-15.29329967
fulanus_fulanus,-39.083333,-13.6
fulanus_fulanus,-39.3,-14.566667
fulanus_fulanus,-44.633333,-23.333333
fulanus_fulanus,-56.46138,3.16361
fulanus_fulanus,-42.9125,-22.48222222
fulanus_fulanus,-43,-22.4333333
fulanus_fulanus,-42.983333,-22.433333
fulanus_fulanus,-42.53110123,-22.28190041
fulanus_fulanus,-39.565278,-15.391667
fulanus_fulanus,-39.651389,-13.116667
fulanus_fulanus,-39.609722,-14.691111
fulanus_fulanus,-39.602222,-14.703611
fulanus_fulanus,-39.603333,-14.701667
fulanus_fulanus,-39.609722,-14.357778
fulanus_fulanus,-39.583333,-14.683333
fulanus_fulanus,-39.583333,-14.683333
fulanus_fulanus,-39.536111,-14.770278
fulanus_fulanus,-39.5975,-14.686667
fulanus_fulanus,-39.5975,-14.686667
fulanus_fulanus,-42.39170074,-22.6508007
fulanus_fulanus,-39.602222,-14.703611
fulanus_fulanus,-39.52330017,-12.77190018
fulanus_fulanus,-42.98189926,-22.53720093
fulanus_fulanus,-42.406389,-22.355278
fulanus_fulanus,-42.847222,-22.079444
fulanus_fulanus,-42.847222,-22.079444
fulanus_fulanus,-39.52330017,-12.77190018
fulanus_fulanus,-42.833333,-22.433333
fulanus_fulanus,-43.402056,-19.396361
fulanus_fulanus,-43.402056,-19.396361
fulanus_fulanus,-39.5653,-15.3917
fulanus_fulanus,-39.5653,-15.3917
fulanus_fulanus,-43.0406,-22.6531
fulanus_fulanus,-42.96559906,-22.41220093
fulanus_fulanus,-42.25,-22.5
fulanus_fulanus,-39.52330017,-12.77190018
fulanus_fulanus,-43.82780075,-22.08919907
fulanus_fulanus,-43.82780075,-22.08919907
fulanus_fulanus,-39.565278,-15.391667
fulanus_fulanus,-39.651389,-13.116667
fulanus_fulanus,-39.602222,-14.703611
fulanus_fulanus,-39.602222,-14.703611
fulanus_fulanus,-39.609722,-14.691111
fulanus_fulanus,-39.609722,-14.691111
fulanus_fulanus,-39.583333,-14.683333
fulanus_fulanus,-39.583333,-14.683333
fulanus_fulanus,-39.583333,-14.683333
fulanus_fulanus,-39.475833,-12.853333
fulanus_fulanus,-39.52330017,-12.77190018
fulanus_fulanus,-43.402056,-19.396361
fulanus_fulanus,-39.49580002,-15.41919994
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-53.08972222,-10.77305556
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-53.08972222,-10.77305556
fulanus_fulanus,-65.583333,-1.833333
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-68.87249756,-3.378329992
fulanus_fulanus,-67.216667,0.916667
fulanus_fulanus,-67.216667,0.916667
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-60.283333,-3.033333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-65.078056,-0.254167
fulanus_fulanus,-69.316667,-5.216667
fulanus_fulanus,-60.41809845,0.946111023
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-67.08920288,-0.130278006
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-67.08920288,-0.130278006
fulanus_fulanus,-67.08920288,-0.130278006
fulanus_fulanus,-55.86610031,-1.765560031
fulanus_fulanus,-51.883333,3.8
fulanus_fulanus,-52.633333,2.333333
fulanus_fulanus,-48.50439835,-1.455829978
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-54.70830154,-2.443059921
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.733333,6.783333
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-68.87249756,-3.378329992
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-68.87249756,-3.378329992
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-67.08920288,-0.130278006
fulanus_fulanus,-60.025688,-3.093319
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-67.0579264,1.9218151
fulanus_fulanus,-60.025688,-3.093319
fulanus_fulanus,-62.6839542,-6.9876421
fulanus_fulanus,-68.87249756,-3.378329992
fulanus_fulanus,-63.0208,-7.50611
fulanus_fulanus,-60.025,-3.10194
fulanus_fulanus,-60.3208,-2.5636
fulanus_fulanus,-67.216667,0.916667
fulanus_fulanus,-60.2074814,-2.9591396
fulanus_fulanus,-63.3745909,0.9016571
fulanus_fulanus,-55.8661,-1.76556
fulanus_fulanus,-60.3236344,-2.6235947
fulanus_fulanus,-68.8722,-3.3783
fulanus_fulanus,-66.1,0.833333333
fulanus_fulanus,-67.05,1.93
fulanus_fulanus,-73.75,-4.92
fulanus_fulanus,-67.0579264,1.9218151
fulanus_fulanus,-67.06666,1.91666
fulanus_fulanus,-67.06666,1.91666
fulanus_fulanus,-66.16666,0.83333
fulanus_fulanus,-65.73333,3.73333
fulanus_fulanus,-66.16666,0.83333
fulanus_fulanus,-66.0833333,0.8333333
fulanus_fulanus,-64.81666,4.98333
fulanus_fulanus,-63.05,4.91666
fulanus_fulanus,-68.8,-3.45
fulanus_fulanus,-59.96666,-2.88333
fulanus_fulanus,-64.45,5.15
fulanus_fulanus,-64.1166667,5.7166667
fulanus_fulanus,-66.01666,4.05
fulanus_fulanus,-66.13333,0.83333
fulanus_fulanus,-66.56666,3.6
fulanus_fulanus,-65.8,4.5
fulanus_fulanus,-64.81666,4.98333
fulanus_fulanus,-64.93333,3.25
fulanus_fulanus,-66.16,0.83
fulanus_fulanus,-67.08,1.91
fulanus_fulanus,-65.73,3.73
fulanus_fulanus,-66.08,0.83
fulanus_fulanus,-66.16,0.83
fulanus_fulanus,-59.7417,6.79167
fulanus_fulanus,-67.4486,2.9117
fulanus_fulanus,-64.81,4.98
fulanus_fulanus,-64.81,4.98
fulanus_fulanus,-66.1143,1.2765
fulanus_fulanus,-66.11,1.27
fulanus_fulanus,-59.7417,6.79167
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-63.14139938,-4.085000038
fulanus_fulanus,-63.4,3.333333
fulanus_fulanus,-56.775278,-9.329722
fulanus_fulanus,-56.775278,-9.329722
fulanus_fulanus,-52.58169937,-1.523329973
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-44.833333,-2.45
fulanus_fulanus,-56.5,3.6
fulanus_fulanus,-56.5,3.6
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-55.86610031,-1.765560031
fulanus_fulanus,-60,-13
fulanus_fulanus,-67.08920288,-0.130278006
fulanus_fulanus,-67.08920288,-0.130278006
fulanus_fulanus,-68.87249756,-3.378329992
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-59.97,-2.883333
fulanus_fulanus,-60,-13
fulanus_fulanus,-59.96666,-2.88333
fulanus_fulanus,-58.65,6.4
fulanus_fulanus,-58.61,6.61
fulanus_fulanus,-57.1,5.26
fulanus_fulanus,-52.26,4.55
fulanus_fulanus,-58.7383,1.78944
fulanus_fulanus,-59.916667,-2.616667
fulanus_fulanus,-60,-13
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-63.56,2.713056
fulanus_fulanus,-53.08972222,-10.77305556
fulanus_fulanus,-35.94329834,-9.306670189
fulanus_fulanus,-36.033075,-9.057206
fulanus_fulanus,-36.29610062,-9.255279541
fulanus_fulanus,-36.29610062,-9.255279541
fulanus_fulanus,-35.73529816,-9.665829659
fulanus_fulanus,-36.24079895,-9.371390343
fulanus_fulanus,-36.47109985,-9.318889618
fulanus_fulanus,-35.939472,-9.290528
fulanus_fulanus,-46.79830556,-1.01308333
fulanus_fulanus,-77.116667,4.033333
fulanus_fulanus,-39.465833,-13.916111
fulanus_fulanus,-39.713944,-13.566667
fulanus_fulanus,-39.719722,-13.586944
fulanus_fulanus,-39.4133,-16.8633333
fulanus_fulanus,-39.06917,-14.78194
fulanus_fulanus,-35.5608,-9.3183
fulanus_fulanus,-53.05,5.3
fulanus_fulanus,-39.08,-15.15
fulanus_fulanus,-75.51663,4.705797
fulanus_fulanus,-73.75,-4.91666
fulanus_fulanus,-58.65,6.4
fulanus_fulanus,-53.2,3.61
fulanus_fulanus,-65.71,3.7
fulanus_fulanus,-39.05,-16.433333
fulanus_fulanus,-34.995278,-7.838889
fulanus_fulanus,-39.14920044,-13.73219967
fulanus_fulanus,-39.0675,-15.167778
fulanus_fulanus,-34.995278,-7.838889
fulanus_fulanus,-39.566667,-16.366667
fulanus_fulanus,-39.05,-16.433333
fulanus_fulanus,-39.069167,-14.781944
fulanus_fulanus,-39.133333,-13.716667
fulanus_fulanus,-39.06470108,-16.4496994
fulanus_fulanus,-39.14920044,-13.73219967
fulanus_fulanus,-39.016667,-16.266667
fulanus_fulanus,-61.9516983,-10.88529968
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-59.6996994,-2.699440002
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.716667,-2.4
fulanus_fulanus,-59.933333,-2.416667
fulanus_fulanus,-59.95,-2.366667
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.833333,-2.516667
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-59.785556,-2.441667
fulanus_fulanus,-59.966667,-2.883333
fulanus_fulanus,-61.205278,-3.506944
fulanus_fulanus,-57.95,-2.366667
fulanus_fulanus,-56.4489985,-1.6942627
fulanus_fulanus,-59.9865854,-2.3900614
fulanus_fulanus,-59.9865854,-2.3900614
fulanus_fulanus,-60.08,-2.32
fulanus_fulanus,-60.08,-2.32
fulanus_fulanus,-56.4489985,-1.6942627
fulanus_fulanus,-59.6854736,-2.3153702
fulanus_fulanus,-59.9048156,-2.4341821
fulanus_fulanus,-56.4489985,-1.6942627
fulanus_fulanus,-59.9865854,-2.3900614
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-59.916667,-2.95
fulanus_fulanus,-60.02500153,-3.101939917
fulanus_fulanus,-68.87249756,-3.378329992
fulanus_fulanus,-39.583333,-14.683333
fulanus_fulanus,-72.8667,3.8811
fulanus_fulanus,-76.5,3.75
fulanus_fulanus,-73.633333,-7.416667
fulanus_fulanus,-68.6568985,-9.065560341
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-57.879167,-9.577778
fulanus_fulanus,-73.633333,-7.416667
fulanus_fulanus,-64.55505,-6.50457
fulanus_fulanus,-60.25941,-4.93834
fulanus_fulanus,-68.6568985,-9.065560341
fulanus_fulanus,-48.50439835,-1.455829978
fulanus_fulanus,-52.916667,-0.916667
fulanus_fulanus,-54.24167,5.26111
fulanus_fulanus,-72.91667,-3.33333
fulanus_fulanus,-63.03,-7.52
fulanus_fulanus,-62.6839542,-6.9876421
fulanus_fulanus,-62.6839542,-6.9876421
fulanus_fulanus,-56.45,-1.7
fulanus_fulanus,-73.1,-3.48333
fulanus_fulanus,-63.95,-18.10833
fulanus_fulanus,-64.13333,-17.4
fulanus_fulanus,-70.25,-7.5
fulanus_fulanus,-70.25,-3.7
fulanus_fulanus,-70.25,-3.7
fulanus_fulanus,-72.83333,-3.46666
fulanus_fulanus,-72.83333,-3.5
fulanus_fulanus,-72.83333,-3.5
fulanus_fulanus,-72.91666,-3.3
fulanus_fulanus,-73.5,-4.16666
fulanus_fulanus,-73.4188889,-3.9711111
fulanus_fulanus,-72.91666,-3.33333
fulanus_fulanus,-73.41666,-3.8
fulanus_fulanus,-75.8333333,-3.25
fulanus_fulanus,-75.83333,-3.25
fulanus_fulanus,-75.83333,-3.25
fulanus_fulanus,-75.8333333,-3.25
fulanus_fulanus,-76.25,-2.9166667
fulanus_fulanus,-73.3752778,-3.8283334
fulanus_fulanus,-70.25,-3.7
fulanus_fulanus,-72.40555,-3.69166
fulanus_fulanus,-70.25,-3.7
fulanus_fulanus,-73.24722,-3.74805
fulanus_fulanus,-58.6286,-7.4188
fulanus_fulanus,-70.25,-3.78333
fulanus_fulanus,-72.8963889,-3.2588889
fulanus_fulanus,-70.25,-7.5
fulanus_fulanus,-63.02080154,-7.506110191
fulanus_fulanus,-63.02080154,-7.506110191
fulanus_fulanus,-74.38031691,-9.171950831
fulanus_fulanus,-60.259444,-4.938333
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-75,-4
fulanus_fulanus,-64.79810333,-7.258609772
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-65.08583333,-4.14444444
fulanus_fulanus,-65.348333,9.59777777
fulanus_fulanus,-65.041944,-9.6383333
fulanus_fulanus,-65.348333,-9.5975
fulanus_fulanus,-69.416667,-1.116667
fulanus_fulanus,-69.416667,-1.233333
fulanus_fulanus,-60.94419861,-2.621390104
fulanus_fulanus,-64.360917,-8.657361
fulanus_fulanus,-64.360917,-8.657361
fulanus_fulanus,-67.08920288,-0.130278006
fulanus_fulanus,-65.348333,-9.5975
fulanus_fulanus,-66.185,-8.865056
fulanus_fulanus,-65.01920319,-0.413888991
fulanus_fulanus,-65.01920319,-0.413888991
fulanus_fulanus,-63,-13
fulanus_fulanus,-55.86610031,-1.765560031
fulanus_fulanus,-55.439444,-11.011667
fulanus_fulanus,-55.510278,-11.213056
fulanus_fulanus,-55.410556,-11.003056
fulanus_fulanus,-55.408611,-11.005
fulanus_fulanus,-55.406944,-11.003611
fulanus_fulanus,-55.406944,-11.003611
fulanus_fulanus,-55.406944,-11.003611
fulanus_fulanus,-55.406944,-11.003611
fulanus_fulanus,-55.436111,-11.006389
fulanus_fulanus,-55.551667,-11.171944
fulanus_fulanus,-55.410278,-11.003056
fulanus_fulanus,-55.439444,-11.011667
fulanus_fulanus,-55.410556,-11.003056
fulanus_fulanus,-52.58169937,-1.523329973
fulanus_fulanus,-64.360833,-8.6575
fulanus_fulanus,-64.38310242,-6.533889771
fulanus_fulanus,-60.94419861,-2.621390104
fulanus_fulanus,-55.410408,-11.019608
fulanus_fulanus,-55.439581,-11.071597
fulanus_fulanus,-55.566375,-11.171844
fulanus_fulanus,-55.408578,-10.037956
fulanus_fulanus,-55.406975,-11.024761
fulanus_fulanus,-55.406975,-11.024761
fulanus_fulanus,-55.410428,-11.019428
fulanus_fulanus,-55.436167,-11.042292
fulanus_fulanus,-55.410572,-11.019889
fulanus_fulanus,-55.439581,-11.071597
fulanus_fulanus,-55.406975,-11.225389
fulanus_fulanus,-55.406975,-11.225389
fulanus_fulanus,-55.439444,-11.011667
fulanus_fulanus,-55.408611,-11.005
fulanus_fulanus,-55.410556,-11.003056
fulanus_fulanus,-55.436111,-11.006389
fulanus_fulanus,-55.415278,-11.003611
fulanus_fulanus,-55.406944,-11.003611
fulanus_fulanus,-55.439444,-11.011667
fulanus_fulanus,-55.406944,-11.003611
fulanus_fulanus,-55.410556,-11.003056
fulanus_fulanus,-55.410278,-11.003056
fulanus_fulanus,-55.510278,-11.213056
fulanus_fulanus,-63.02080154,-7.506110191
fulanus_fulanus,-63.7693262,-10.9794376
fulanus_fulanus,-63.7693262,-10.9794376
fulanus_fulanus,-55.8661,-1.76556
fulanus_fulanus,-69.4263813,-1.3996708
fulanus_fulanus,-71.4016646,-4.4466072
fulanus_fulanus,-72.8,-3.47
fulanus_fulanus,-74.83,6.08
fulanus_fulanus,-68.5121369,0.2251762
fulanus_fulanus,-68.5121369,0.2251762
fulanus_fulanus,-64.360833,-8.6575
fulanus_fulanus,-75.2533333,-10.3347222
fulanus_fulanus,-75.2533333,-10.3347222
fulanus_fulanus,-75.2533333,-10.3347222
fulanus_fulanus,-75.2533333,-10.3347222
fulanus_fulanus,-75.2533333,-10.3558333
fulanus_fulanus,-75.2533333,-10.3558333
fulanus_fulanus,-75.2533333,-10.3558333
fulanus_fulanus,-75.2533333,-10.3558333
fulanus_fulanus,-75.2533333,-10.3558333
fulanus_fulanus,-75.2594444,-10.3475
fulanus_fulanus,-75.2594444,-10.3475
fulanus_fulanus,-75.2594444,-10.3475
fulanus_fulanus,-75.2594444,-10.3475
fulanus_fulanus,-75.2594444,-10.3475
fulanus_fulanus,-75.2594444,-10.3475
fulanus_fulanus,-78.33805,-5.05666
fulanus_fulanus,-67.80194,-14.65333
fulanus_fulanus,-67.8019444,-14.6658333
fulanus_fulanus,-67.79305,-14.64722
fulanus_fulanus,-67.65277,-14.61416
fulanus_fulanus,-67.79444,-14.6475
fulanus_fulanus,-67.7944444,-14.6475
fulanus_fulanus,-67.7944444,-14.6475
fulanus_fulanus,-67.79444,-14.6475
fulanus_fulanus,-67.9472222,-14.4591667
fulanus_fulanus,-73.46416,-4.12472
fulanus_fulanus,-73.5,-4.16666
fulanus_fulanus,-73.5,-4.16666
fulanus_fulanus,-73.58333,-3.91666
fulanus_fulanus,-73.75,-2.66666
fulanus_fulanus,-72.8,-3.46666
fulanus_fulanus,-73.4188889,-3.9711111
fulanus_fulanus,-73.5,-4.16666
fulanus_fulanus,-73.5,-4.16666
fulanus_fulanus,-73.2472222,-3.7480555
fulanus_fulanus,-70.33333,-3.18333
fulanus_fulanus,-70.33333,-3.18333
fulanus_fulanus,-75.0866666,-10.3952777
fulanus_fulanus,-75.33333,-10.2
fulanus_fulanus,-75.0866666,-10.3952777
fulanus_fulanus,-73.41666,-3.8
fulanus_fulanus,-73.41666,-3.8
fulanus_fulanus,-73.5,-3.83333
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-65.041944,-9.638333
fulanus_fulanus,-65.348333,-9.5975
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-55.27640152,-11.06169987
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-73.77361111,-5.97666667
fulanus_fulanus,-75,-4
fulanus_fulanus,-75,-4
fulanus_fulanus,-75,-4
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-60.025,-3.10194
fulanus_fulanus,-42.9125,-22.48222222
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-43.460556,-22.9175
fulanus_fulanus,-43.126389,-22.574444
fulanus_fulanus,-43.126389,-22.574444
fulanus_fulanus,-43.432861,-19.431861
fulanus_fulanus,-43.432861,-19.431861
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-42.825306,-22.681361
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-41.81140137,-13.57890034
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-41.83,-19.67
fulanus_fulanus,-41.83,-19.67
fulanus_fulanus,-43.2075,-22.9031
fulanus_fulanus,-43.212076,-22.951842
fulanus_fulanus,-43.273873,-22.971901
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.089722,-19.57
fulanus_fulanus,-42.089722,-19.57
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.73220062,-19.71220016
fulanus_fulanus,-42.73220062,-19.71220016
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.73220062,-19.71220016
fulanus_fulanus,-42.73220062,-19.71220016
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-41.94499969,-22.52689934
fulanus_fulanus,-42.02280045,-20.90469933
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-42.1391983,-19.78969955
fulanus_fulanus,-43.439167,-22.968889
fulanus_fulanus,-43.215556,-22.934167
fulanus_fulanus,-43.304722,-22.921111
fulanus_fulanus,-43.439167,-22.968889
fulanus_fulanus,-43.506389,-23.038611
fulanus_fulanus,-40.60029984,-19.93560028
fulanus_fulanus,-43.20750046,-22.90279961
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-52.8731,-10.8339
fulanus_fulanus,-78.33972,-5.05555
fulanus_fulanus,-73.75,-4.83333
fulanus_fulanus,-73.75,-4.91666
fulanus_fulanus,-78.1666667,-4.55
fulanus_fulanus,-74.14,-9.1839
fulanus_fulanus,-61.019444,1.821111
fulanus_fulanus,-61.1281,1.81611
fulanus_fulanus,-61.019289,1.821142
fulanus_fulanus,-61.002778,1.490083
fulanus_fulanus,-49.933333,-0.95
fulanus_fulanus,-50.5,-0.25
fulanus_fulanus,-47.08666667,-0.85388889
fulanus_fulanus,-47.06194444,-0.84638889
fulanus_fulanus,-39.459167,-13.890833
fulanus_fulanus,-39.459167,-13.890833
fulanus_fulanus,-39.235556,-14.008333
fulanus_fulanus,-39.686111,-13.896111
fulanus_fulanus,-52.91667,5.26667
fulanus_fulanus,-52.91667,5.26667
fulanus_fulanus,-52.91667,5.26667
fulanus_fulanus,-52.91667,5.26667
fulanus_fulanus,-78.42,0.92
fulanus_fulanus,-60.8311,-13.6539
fulanus_fulanus,-64.7683334,-17.0883333
fulanus_fulanus,-66.9855555,1.7125
fulanus_fulanus,-68.8166667,6.2166667
fulanus_fulanus,-67.05,1.91666
fulanus_fulanus,-73.21388,-3.64277
fulanus_fulanus,-73.41666,-3.83333
fulanus_fulanus,-67.56666,4.9
fulanus_fulanus,-67.56666,4.9
fulanus_fulanus,-66.25,1.55
fulanus_fulanus,-64.81666,4.98333
fulanus_fulanus,-67.56666,4.9
fulanus_fulanus,-67.68333,4.98333
fulanus_fulanus,-65.11666,2.43333
fulanus_fulanus,-65.51666,4.56666
fulanus_fulanus,-67.03333,4.38333
fulanus_fulanus,-64.81666,4.98333
fulanus_fulanus,-67.36666,5.61666
fulanus_fulanus,-61.1,5
fulanus_fulanus,-67.46666,4.3
fulanus_fulanus,-67.68333,4.98333
fulanus_fulanus,-61.63333,8.08333
fulanus_fulanus,-77,3.91666
fulanus_fulanus,-67.56666,4.9
fulanus_fulanus,-58.78333,4.45
fulanus_fulanus,-67.41666,6.41666
fulanus_fulanus,-61.63333,8.08333
fulanus_fulanus,-52.7,4.05
fulanus_fulanus,-52.93333,5.25
fulanus_fulanus,-70.866204,-1.431266
fulanus_fulanus,-78.43333,0.86666
fulanus_fulanus,-60.83111,-13.65388
fulanus_fulanus,-60.82,-13.65833
fulanus_fulanus,-67.95638,-11.76361
fulanus_fulanus,-58.7833,4.45
fulanus_fulanus,-55.26,5.31
fulanus_fulanus,-55.26,5.31
fulanus_fulanus,-58.85,6.48
fulanus_fulanus,-61.6,8.2
fulanus_fulanus,-62.58,8.16
fulanus_fulanus,-58.965,1.33278
fulanus_fulanus,-65.51,4.56
fulanus_fulanus,-66.25,1.55
fulanus_fulanus,-52.93,5.25
fulanus_fulanus,-52.7,4.05
