species,lon,lat,oppc,n
fulanus_fulanus,-60.8031,-4.1781,1449,1088
fulanus_fulanus,-63.22,-9.08,2234,1088
fulanus_fulanus,-63.9039,-8.7619,2233,1088
fulanus_fulanus,-56.08610153,-9.875559807,2406,1088
fulanus_fulanus,-57.896111,-9.392778,2324,1088
fulanus_fulanus,-56.78,-9.354444,2326,1088
fulanus_fulanus,-55.085556,-9.543333,2329,1088
fulanus_fulanus,-55.19829941,-9.95028019,2408,1088
fulanus_fulanus,-69,-9.33333,2302,1088
fulanus_fulanus,-71.199167,-8.345278,2139,1088
fulanus_fulanus,-63.166667,-7.516667,1997,1088
fulanus_fulanus,-67.18560028,-10.33530045,2463,1088
fulanus_fulanus,-51.616667,0.166667,835,1088
fulanus_fulanus,-70.30503,-4.2873106,1509,1088
fulanus_fulanus,-63.31666,0.81666,654,1088
fulanus_fulanus,-59.13059998,-3.57972002,1373,1088
fulanus_fulanus,-60.266667,-3.383333,1371,1088
fulanus_fulanus,-62.585556,-3.859167,1445,1088
fulanus_fulanus,-63.709167,-4.2,1443,1088
fulanus_fulanus,-62.308806,-4.416361,1525,1088
fulanus_fulanus,-62.579389,-4.575444,1524,1088
fulanus_fulanus,-61.888708,-1.31629,1052,1088
fulanus_fulanus,-65.536417,-3.4375,1360,1088
fulanus_fulanus,-66.001667,-3.212222,1280,1088
fulanus_fulanus,-62.612222,-3.528667,1366,1088
fulanus_fulanus,-62.740028,-3.461167,1366,1088
fulanus_fulanus,-60.240544,-2.982036,1292,1088
fulanus_fulanus,-60.62060165,-3.299720049,1370,1088
fulanus_fulanus,-62.612222,-3.528611,1366,1088
fulanus_fulanus,-62.716667,-3.461111,1366,1088
fulanus_fulanus,-64.776388,-9.4388888,2310,1088
fulanus_fulanus,-64.776388,-9.4383333,2310,1088
fulanus_fulanus,-56.434,-13.1843,2880,1088
fulanus_fulanus,-55.666667,-5.916667,1775,1088
fulanus_fulanus,-63.05,-11.2,2550,1088
fulanus_fulanus,-64.833333,-3.333333,1362,1088
fulanus_fulanus,-56.383333,-1.466667,1063,1088
fulanus_fulanus,-59.763889,-2.407222,1214,1088
fulanus_fulanus,-61.008509,1.489514,579,1088
fulanus_fulanus,-61,1.28,580,1088
fulanus_fulanus,-60.975222,1.5765,580,1088
fulanus_fulanus,-61.009028,1.48675,579,1088
fulanus_fulanus,-61.014044,-5.388764,1685,1088
fulanus_fulanus,-61.9042,1.6031,578,1088
fulanus_fulanus,-65.055984,-2.794281,1282,1088
fulanus_fulanus,-59.35,-10.2,2400,1088
fulanus_fulanus,-62.9,-9.116667,2235,1088
fulanus_fulanus,-68.74810028,-11.01609993,2539,1088
fulanus_fulanus,-56.72140121,-13.4467001,2958,1088
fulanus_fulanus,-55.711667,-11.054444,2565,1088
fulanus_fulanus,-35.833611,-8.710278,2210,1088
fulanus_fulanus,-35.860056,-8.752222,2289,1088
fulanus_fulanus,-35.840833,-8.717778,2210,1088
fulanus_fulanus,-47.48329926,-1.626670003,1081,1088
fulanus_fulanus,-59.59389877,-4.38778019,1530,1088
fulanus_fulanus,-61.006944,1.4875,579,1088
fulanus_fulanus,-35.86,-8.752222,2289,1088
fulanus_fulanus,-55.711636,-11.532175,2644,1088
fulanus_fulanus,-59.93,-13.37,2952,1088
fulanus_fulanus,-52.5817,-1.52333,1070,1088
fulanus_fulanus,-67.63,-9.75,2383,1088
fulanus_fulanus,-61.29,-4.7086,1527,1088
fulanus_fulanus,-52.5266674,-0.8884408,991,1088
fulanus_fulanus,-63.4547,-8.7517,2234,1088
fulanus_fulanus,-63.4533,-8.7394,2155,1088
fulanus_fulanus,-63.575,2.742,416,1088
fulanus_fulanus,-60.0447357,-2.3488711,1213,1088
fulanus_fulanus,-59.74583333,-2.41625,1214,1088
fulanus_fulanus,-35.841111,-8.722778,2210,1088
fulanus_fulanus,-35.842778,-8.714722,2210,1088
fulanus_fulanus,-72.293156,-9.043803,2216,1088
fulanus_fulanus,-72.7144,-8.9711,2215,1088
fulanus_fulanus,-61.1318779,1.3183289,579,1088
fulanus_fulanus,-68.8832098,-10.9332518,2539,1088
fulanus_fulanus,-68.93,-10.95,2539,1088
fulanus_fulanus,-67.80999756,-9.974720001,2383,1088
fulanus_fulanus,-56.727778,-13.311944,2958,1088
fulanus_fulanus,-35.875025,-8.722811,2210,1088
fulanus_fulanus,-40.88,-20.3,4096,1088
fulanus_fulanus,-40.778611,-20.068056,4017,1088
fulanus_fulanus,-60.975278,1.576389,580,1088
fulanus_fulanus,-55.35518,-11.413818,2645,1088
fulanus_fulanus,-55.81605,-9.462639,2328,1088
fulanus_fulanus,-55.704444,-11.694167,2644,1088
fulanus_fulanus,-55.35839,-11.416612,2645,1088
fulanus_fulanus,-51.28939819,-0.115000002,836,1088
fulanus_fulanus,-67.437222,-8.455833,2147,1088
fulanus_fulanus,-61.2977457,-4.7243162,1527,1088
fulanus_fulanus,-65.335969,-4.857226,1598,1088
fulanus_fulanus,-67.563333,-8.278889,2146,1088
fulanus_fulanus,-67.563611,-8.298611,2146,1088
