"biosphere","life_style","ecosystem","habitat","latitude","longitude","microGroup","meanAbu","meanRich"
"marine","free-living","sediment","coastal_marine_sediment",-25.9310374,113.7529459,"DPANN",0.00054061433248382,6
"marine","free-living","sediment","coastal_marine_sediment",-25.857867,113.777917,"Bonafide",0.992481363352704,57
"marine","free-living","sediment","coastal_marine_sediment",-25.857867,113.777917,"CPR",0.00718341574245792,85
"marine","free-living","sediment","coastal_marine_sediment",-25.857867,113.777917,"DPANN",0.00033522090483782,6
"marine","free-living","sediment","coastal_marine_sediment",-25.8158,113.825233,"Bonafide",0.991064285420682,57.3333333333333
"marine","free-living","sediment","coastal_marine_sediment",-25.8158,113.825233,"CPR",0.00849302494505305,85.3333333333333
"marine","free-living","sediment","coastal_marine_sediment",-25.8158,113.825233,"DPANN",0.00044268963426458,6
"marine","free-living","sediment","coastal_marine_sediment",-25.771083,113.719717,"Bonafide",0.992163864685259,56.6666666666667
"marine","free-living","sediment","coastal_marine_sediment",-25.771083,113.719717,"CPR",0.00733191459092923,84
"marine","free-living","sediment","coastal_marine_sediment",-25.771083,113.719717,"DPANN",0.0005042207238118,6
"marine","free-living","sediment","coastal_marine_sediment",-25.622083,113.59095,"Bonafide",0.991936528906401,57.3333333333333
"marine","free-living","sediment","coastal_marine_sediment",-25.622083,113.59095,"CPR",0.00775061887131082,85.3333333333333
"marine","free-living","sediment","coastal_marine_sediment",-25.622083,113.59095,"DPANN",0.00031285222228771,6
"marine","free-living","sediment","coastal_marine_sediment",24,106,"Bonafide",0.98329301767854,55
"marine","free-living","sediment","coastal_marine_sediment",24,106,"CPR",0.0151752064407681,85
"marine","free-living","sediment","coastal_marine_sediment",24,106,"DPANN",0.00153177588069119,6
"marine","free-living","sediment","coastal_marine_sediment",29.1916916666667,-88.5978433333333,"Bonafide",0.976931663152673,46
"marine","free-living","sediment","coastal_marine_sediment",29.1916916666667,-88.5978433333333,"CPR",0.0228202902145603,49
"marine","free-living","sediment","coastal_marine_sediment",29.1916916666667,-88.5978433333333,"DPANN",0.00024804663276696,1
"marine","free-living","sediment","coastal_marine_sediment",30.2131,120.8504,"Bonafide",0.985611338575749,58
"marine","free-living","sediment","coastal_marine_sediment",30.2131,120.8504,"CPR",0.01356398754406,86
"marine","free-living","sediment","coastal_marine_sediment",30.2131,120.8504,"DPANN",0.00082467388019088,6
"marine","free-living","sediment","coastal_marine_sediment",30.425,121.042,"Bonafide",0.984741510097563,58
"marine","free-living","sediment","coastal_marine_sediment",30.425,121.042,"CPR",0.0142098867489071,86
"marine","free-living","sediment","coastal_marine_sediment",30.425,121.042,"DPANN",0.00104860315352987,6
"marine","free-living","sediment","coastal_marine_sediment",30.8496,122.066,"Bonafide",0.984735002213511,58
"marine","free-living","sediment","coastal_marine_sediment",30.8496,122.066,"CPR",0.0135895754631473,86
"marine","free-living","sediment","coastal_marine_sediment",30.8496,122.066,"DPANN",0.00167542232334192,6
"marine","free-living","sediment","coastal_marine_sediment",37.069333,-8.331139,"Bonafide",0.987964640771042,57.1666666666667
"marine","free-living","sediment","coastal_marine_sediment",37.069333,-8.331139,"CPR",0.0115749036833982,84.1666666666667
"marine","free-living","sediment","coastal_marine_sediment",37.069333,-8.331139,"DPANN",0.00046045554555976,5.66666666666667
"marine","free-living","sediment","coastal_marine_sediment",53.4785962,6.1560311,"Bonafide",0.986401510211733,41
"marine","free-living","sediment","coastal_marine_sediment",53.4785962,6.1560311,"CPR",0.0130580368887365,40.5
"marine","free-living","sediment","coastal_marine_sediment",53.4785962,6.1560311,"DPANN",0.0005404528995298,1.5
"marine","free-living","sediment","coastal_marine_sediment",53.490267,6.144433,"Bonafide",1,8
"marine","free-living","sediment","coastal_marine_sediment",53.490267,6.144433,"CPR",0,0
"marine","free-living","sediment","coastal_marine_sediment",53.490267,6.144433,"DPANN",0,0
"marine","free-living","sediment","coastal_marine_sediment",53.490833,6.142483,"Bonafide",0.999936504313602,23
"marine","free-living","sediment","coastal_marine_sediment",53.490833,6.142483,"CPR",5.576172445607e-05,10.5
"marine","free-living","sediment","coastal_marine_sediment",53.490833,6.142483,"DPANN",7.73396194193e-06,1.5
"marine","free-living","sediment","coastal_marine_sediment",53.492183,6.139967,"Bonafide",0.997920112008279,37
"marine","free-living","sediment","coastal_marine_sediment",53.492183,6.139967,"CPR",0.00205281364556628,30
"marine","free-living","sediment","coastal_marine_sediment",53.492183,6.139967,"DPANN",2.707434615454e-05,0.5
"marine","free-living","sediment","coastal_marine_sediment",60.1638,21.24347,"Bonafide",0.972279260780287,43
"marine","free-living","sediment","coastal_marine_sediment",60.1638,21.24347,"CPR",0.0246406570841888,33
"marine","free-living","sediment","coastal_marine_sediment",60.1638,21.24347,"DPANN",0.00308008213552361,2
"marine","free-living","sediment","coastal_marine_sediment",60.267726,21.407676,"Bonafide",0.97831925079073,51
"marine","free-living","sediment","coastal_marine_sediment",60.267726,21.407676,"CPR",0.020487130167864,64
"marine","free-living","sediment","coastal_marine_sediment",60.267726,21.407676,"DPANN",0.00119361904140575,4.25
"marine","free-living","sediment","continental_slope_sediment",8.59234666666667,-84.0773583333333,"Bonafide",0.967669936890027,56.6666666666667
"marine","free-living","sediment","continental_slope_sediment",8.59234666666667,-84.0773583333333,"CPR",0.0289995829777572,81.3333333333333
"marine","free-living","sediment","continental_slope_sediment",8.59234666666667,-84.0773583333333,"DPANN",0.00333048013221641,6
"marine","free-living","sediment","continental_slope_sediment",23.025278,60.866389,"Bonafide",0.994058454226603,52.3333333333333
"marine","free-living","sediment","continental_slope_sediment",23.025278,60.866389,"CPR",0.00447148801736934,58.6666666666667
"marine","free-living","sediment","continental_slope_sediment",23.025278,60.866389,"DPANN",0.00147005775602758,4.66666666666667
"marine","free-living","sediment","continental_slope_sediment",42.48343,3.128874,"Bonafide",0.989389394263167,58
"marine","free-living","sediment","continental_slope_sediment",42.48343,3.128874,"CPR",0.0101720030034746,85.6
"marine","free-living","sediment","continental_slope_sediment",42.48343,3.128874,"DPANN",0.00043860273335742,6
"marine","free-living","sediment","hydrothermal_vent",36.230908,-33.904467,"Bonafide",0.977695816114766,58
"marine","free-living","sediment","hydrothermal_vent",36.230908,-33.904467,"CPR",0.02163398958772,86
"marine","free-living","sediment","hydrothermal_vent",36.230908,-33.904467,"DPANN",0.00067019429751429,6
"marine","free-living","sediment","hydrothermal_vent",37.8445,-31.519255,"Bonafide",0.987660959099258,57
"marine","free-living","sediment","hydrothermal_vent",37.8445,-31.519255,"CPR",0.0117370651930923,85
"marine","free-living","sediment","hydrothermal_vent",37.8445,-31.519255,"DPANN",0.00060197570765019,6
"marine","free-living","sediment","mangrove_sediment",-25.08389,-47.95056,"Bonafide",0.979419786759236,53
"marine","free-living","sediment","mangrove_sediment",-25.08389,-47.95056,"CPR",0.0199603272997767,66
"marine","free-living","sediment","mangrove_sediment",-25.08389,-47.95056,"DPANN",0.00061988594098685,4
"marine","free-living","sediment","mangrove_sediment",-25.08389,-45.25083,"Bonafide",0.981434451353008,50
"marine","free-living","sediment","mangrove_sediment",-25.08389,-45.25083,"CPR",0.01801091747672,72
"marine","free-living","sediment","mangrove_sediment",-25.08389,-45.25083,"DPANN",0.00055463117027176,4
"marine","free-living","sediment","mangrove_sediment",-25.0838889,-47.9616667,"Bonafide",0.984295272435174,48.4285714285714
"marine","free-living","sediment","mangrove_sediment",-25.0838889,-47.9616667,"CPR",0.0146841344127619,51.7142857142857
"marine","free-living","sediment","mangrove_sediment",-25.0838889,-47.9616667,"DPANN",0.00102059315206413,3
"marine","free-living","sediment","mangrove_sediment",-23.90167,-45.25083,"Bonafide",0.975919548147128,53
"marine","free-living","sediment","mangrove_sediment",-23.90167,-45.25083,"CPR",0.0230059236809476,74
"marine","free-living","sediment","mangrove_sediment",-23.90167,-45.25083,"DPANN",0.0010745281719245,5
"marine","free-living","sediment","mangrove_sediment",-23.9016667,-45.2508333,"Bonafide",0.984627719622349,51.7142857142857
"marine","free-living","sediment","mangrove_sediment",-23.9016667,-45.2508333,"CPR",0.0147646728224981,68.2857142857143
"marine","free-living","sediment","mangrove_sediment",-23.9016667,-45.2508333,"DPANN",0.00060760755515279,3.28571428571429
"marine","free-living","sediment","mangrove_sediment",-23.8969444,-46.0589892,"Bonafide",0.989320166634453,51.1111111111111
"marine","free-living","sediment","mangrove_sediment",-23.8969444,-46.0589892,"CPR",0.0102842593110127,66.5555555555556
"marine","free-living","sediment","mangrove_sediment",-23.8969444,-46.0589892,"DPANN",0.00039557405453406,4.22222222222222
"marine","free-living","sediment","mangrove_sediment",-23.89694,-46.20778,"Bonafide",0.984917956476201,55
"marine","free-living","sediment","mangrove_sediment",-23.89694,-46.20778,"CPR",0.0145001745606888,68
"marine","free-living","sediment","mangrove_sediment",-23.89694,-46.20778,"DPANN",0.0005818689631095,5
"marine","free-living","sediment","mangrove_sediment",-23.169959,-44.283389,"Bonafide",0.976440786446586,56
"marine","free-living","sediment","mangrove_sediment",-23.169959,-44.283389,"CPR",0.0223589515319641,83
"marine","free-living","sediment","mangrove_sediment",-23.169959,-44.283389,"DPANN",0.00120026202144948,6
"marine","free-living","sediment","mangrove_sediment",-16.588118,-39.091845,"Bonafide",0.981926309051962,55
"marine","free-living","sediment","mangrove_sediment",-16.588118,-39.091845,"CPR",0.0178090019987678,81
"marine","free-living","sediment","mangrove_sediment",-16.588118,-39.091845,"DPANN",0.00026468894926989,6
"marine","free-living","sediment","mangrove_sediment",4.839498,100.6351762,"Bonafide",0.978354193305741,57.5
"marine","free-living","sediment","mangrove_sediment",4.839498,100.6351762,"CPR",0.020435081929294,85.5
"marine","free-living","sediment","mangrove_sediment",4.839498,100.6351762,"DPANN",0.00121072476496536,6
"marine","free-living","sediment","oil_affected_sediment",29.4508333333333,-89.75005,"Bonafide",0.975975219815253,57.625
"marine","free-living","sediment","oil_affected_sediment",29.4508333333333,-89.75005,"CPR",0.0224683078748942,85.375
"marine","free-living","sediment","oil_affected_sediment",29.4508333333333,-89.75005,"DPANN",0.00155647230985262,5.875
"marine","free-living","sediment","oil_affected_sediment",29.4542,-89.7699333333333,"Bonafide",0.978707439579233,57.75
"marine","free-living","sediment","oil_affected_sediment",29.4542,-89.7699333333333,"CPR",0.020088706491511,85.25
"marine","free-living","sediment","oil_affected_sediment",29.4542,-89.7699333333333,"DPANN",0.001203853929256,6
"marine","free-living","sediment","oil_affected_sediment",29.45497,-89.758933,"Bonafide",0.98624537663874,57.75
"marine","free-living","sediment","oil_affected_sediment",29.45497,-89.758933,"CPR",0.0130923340274759,84.25
"marine","free-living","sediment","oil_affected_sediment",29.45497,-89.758933,"DPANN",0.000662289333784,6
"marine","free-living","sediment","saline_marsh_sediment",31.50805,35.471,"Bonafide",0.990041250279935,37
"marine","free-living","sediment","saline_marsh_sediment",31.50805,35.471,"CPR",0.0078065290196148,23
"marine","free-living","sediment","saline_marsh_sediment",31.50805,35.471,"DPANN",0.00215222070045001,2
"marine","free-living","sediment","saline_marsh_sediment",33.634568,-117.96131,"Bonafide",0.983248502354917,58
"marine","free-living","sediment","saline_marsh_sediment",33.634568,-117.96131,"CPR",0.0157264971619224,86
"marine","free-living","sediment","saline_marsh_sediment",33.634568,-117.96131,"DPANN",0.00102500048316016,6
"marine","free-living","sediment","saline_marsh_sediment",33.634575,-117.96131,"Bonafide",0.98154295429745,58
"marine","free-living","sediment","saline_marsh_sediment",33.634575,-117.96131,"CPR",0.0173198986364765,86
"marine","free-living","sediment","saline_marsh_sediment",33.634575,-117.96131,"DPANN",0.00113714706607293,6
"marine","free-living","sediment","saline_marsh_sediment",33.63458,-117.96131,"Bonafide",0.980948294901932,58
"marine","free-living","sediment","saline_marsh_sediment",33.63458,-117.96131,"CPR",0.0179056740561761,86
"marine","free-living","sediment","saline_marsh_sediment",33.63458,-117.96131,"DPANN",0.00114603104189169,6
"marine","free-living","sediment","saline_marsh_sediment",33.634584,-117.96132,"Bonafide",0.979743071569068,58
"marine","free-living","sediment","saline_marsh_sediment",33.634584,-117.96132,"CPR",0.018733941141343,85.3333333333333
"marine","free-living","sediment","saline_marsh_sediment",33.634584,-117.96132,"DPANN",0.00152298728958852,6
"marine","free-living","sediment","saline_marsh_sediment",33.634586,-117.96132,"Bonafide",0.983756749863453,58
"marine","free-living","sediment","saline_marsh_sediment",33.634586,-117.96132,"CPR",0.0154659847825644,86
"marine","free-living","sediment","saline_marsh_sediment",33.634586,-117.96132,"DPANN",0.00077726535398218,6
"marine","free-living","sediment","saline_marsh_sediment",33.63459,-117.96133,"Bonafide",0.979999845494626,58
"marine","free-living","sediment","saline_marsh_sediment",33.63459,-117.96133,"CPR",0.0185729128469585,86
"marine","free-living","sediment","saline_marsh_sediment",33.63459,-117.96133,"DPANN",0.00142724165841446,6
"marine","free-living","sediment","saline_marsh_sediment",33.634592,-117.96133,"Bonafide",0.985389870588828,58
"marine","free-living","sediment","saline_marsh_sediment",33.634592,-117.96133,"CPR",0.0140544748388835,86
"marine","free-living","sediment","saline_marsh_sediment",33.634592,-117.96133,"DPANN",0.00055565457228779,6
"marine","free-living","sediment","saline_marsh_sediment",33.634595,-117.96134,"Bonafide",0.98434833737348,58
"marine","free-living","sediment","saline_marsh_sediment",33.634595,-117.96134,"CPR",0.0150560450253187,86
"marine","free-living","sediment","saline_marsh_sediment",33.634595,-117.96134,"DPANN",0.00059561760120119,6
"marine","free-living","sediment","saline_marsh_sediment",33.634598,-117.96133,"Bonafide",0.983980808991971,58
"marine","free-living","sediment","saline_marsh_sediment",33.634598,-117.96133,"CPR",0.0152371830467962,86
"marine","free-living","sediment","saline_marsh_sediment",33.634598,-117.96133,"DPANN",0.00078200796123243,6
"marine","free-living","sediment","saline_marsh_sediment",33.6346,-117.96135,"Bonafide",0.975479368022646,58
"marine","free-living","sediment","saline_marsh_sediment",33.6346,-117.96135,"CPR",0.0229679626987028,85
"marine","free-living","sediment","saline_marsh_sediment",33.6346,-117.96135,"DPANN",0.00155266927865108,6
"marine","free-living","sediment","saline_marsh_sediment",33.634603,-117.96134,"Bonafide",0.978339045438535,58
"marine","free-living","sediment","saline_marsh_sediment",33.634603,-117.96134,"CPR",0.0203919828016847,86
"marine","free-living","sediment","saline_marsh_sediment",33.634603,-117.96134,"DPANN",0.00126897175978057,6
"marine","free-living","sediment","saline_marsh_sediment",33.634603,-117.96133,"Bonafide",0.981324898574294,58
"marine","free-living","sediment","saline_marsh_sediment",33.634603,-117.96133,"CPR",0.0170267474382823,86
"marine","free-living","sediment","saline_marsh_sediment",33.634603,-117.96133,"DPANN",0.00164835398742449,6
"marine","free-living","sediment","saline_marsh_sediment",33.634606,-117.96136,"Bonafide",0.982724200461581,58
"marine","free-living","sediment","saline_marsh_sediment",33.634606,-117.96136,"CPR",0.0161438042843064,86
"marine","free-living","sediment","saline_marsh_sediment",33.634606,-117.96136,"DPANN",0.00113199525411202,6
"marine","free-living","sediment","saline_marsh_sediment",33.634608,-117.96135,"Bonafide",0.980072420181411,58
"marine","free-living","sediment","saline_marsh_sediment",33.634608,-117.96135,"CPR",0.0187299334076514,85
"marine","free-living","sediment","saline_marsh_sediment",33.634608,-117.96135,"DPANN",0.00119764641093708,6
"marine","free-living","sediment","saline_marsh_sediment",33.634611,-117.96136,"Bonafide",0.984474724227283,58
"marine","free-living","sediment","saline_marsh_sediment",33.634611,-117.96136,"CPR",0.0147352767720825,86
"marine","free-living","sediment","saline_marsh_sediment",33.634611,-117.96136,"DPANN",0.00078999900063417,6
"marine","free-living","sediment","saline_marsh_sediment",42.6909833333333,-70.8180166666666,"Bonafide",0.977440330544998,40
"marine","free-living","sediment","saline_marsh_sediment",42.6909833333333,-70.8180166666666,"CPR",0.0207132234865113,35.6666666666667
"marine","free-living","sediment","saline_marsh_sediment",42.6909833333333,-70.8180166666666,"DPANN",0.00184644596849009,2.66666666666667
"marine","free-living","sediment","saline_marsh_sediment",42.691161,-70.821284,"Bonafide",0.978098137228197,37.5
"marine","free-living","sediment","saline_marsh_sediment",42.691161,-70.821284,"CPR",0.020425828996027,25.5
"marine","free-living","sediment","saline_marsh_sediment",42.691161,-70.821284,"DPANN",0.00147603377577537,2.5
"marine","free-living","sediment","saline_marsh_sediment",42.6912333333333,-70.8199305555556,"Bonafide",0.975299107795817,39.3333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.6912333333333,-70.8199305555556,"CPR",0.0232067402016411,34.3333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.6912333333333,-70.8199305555556,"DPANN",0.00149415200254194,2
"marine","free-living","sediment","saline_marsh_sediment",42.6914,-70.81375,"Bonafide",0.984430727554383,39.3333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.6914,-70.81375,"CPR",0.0146094603867771,26
"marine","free-living","sediment","saline_marsh_sediment",42.6914,-70.81375,"DPANN",0.00095981205883931,1.33333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.6915916666667,-70.8213805555555,"Bonafide",0.980554630843606,46.3333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.6915916666667,-70.8213805555555,"CPR",0.0186817265449001,48.3333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.6915916666667,-70.8213805555555,"DPANN",0.00076364261149395,2.33333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.7017666666667,-70.8656166666667,"Bonafide",0.974287259008052,37
"marine","free-living","sediment","saline_marsh_sediment",42.7017666666667,-70.8656166666667,"CPR",0.0250638873018507,30.6666666666667
"marine","free-living","sediment","saline_marsh_sediment",42.7017666666667,-70.8656166666667,"DPANN",0.00064885369009782,1.33333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.707,-70.8622666666666,"Bonafide",0.979255643685174,34
"marine","free-living","sediment","saline_marsh_sediment",42.707,-70.8622666666666,"CPR",0.0189139719341062,15
"marine","free-living","sediment","saline_marsh_sediment",42.707,-70.8622666666666,"DPANN",0.00183038438071995,1
"marine","free-living","sediment","saline_marsh_sediment",42.7110666666666,-70.864,"Bonafide",0.97155591464556,42
"marine","free-living","sediment","saline_marsh_sediment",42.7110666666666,-70.864,"CPR",0.0254990687999366,32.3333333333333
"marine","free-living","sediment","saline_marsh_sediment",42.7110666666666,-70.864,"DPANN",0.00294501655450285,2.66666666666667
"marine","free-living","sediment","saline_marsh_sediment",42.7252,-70.8549833333333,"Bonafide",0.982787917243157,42.5
"marine","free-living","sediment","saline_marsh_sediment",42.7252,-70.8549833333333,"CPR",0.0163640614522426,30.6666666666667
"marine","free-living","sediment","saline_marsh_sediment",42.7252,-70.8549833333333,"DPANN",0.0008480213046002,1.83333333333333
"marine","free-living","sediment","saline_marsh_sediment",51.7865,0.86085,"Bonafide",0.981331315121734,55.9166666666667
"marine","free-living","sediment","saline_marsh_sediment",51.7865,0.86085,"CPR",0.0182069167003301,81.75
"marine","free-living","sediment","saline_marsh_sediment",51.7865,0.86085,"DPANN",0.00046176817793608,4.91666666666667
"marine","free-living","sediment","saline_marsh_sediment",51.787833,0.855517,"Bonafide",0.988139114713412,53.5833333333333
"marine","free-living","sediment","saline_marsh_sediment",51.787833,0.855517,"CPR",0.0116454475670708,73.25
"marine","free-living","sediment","saline_marsh_sediment",51.787833,0.855517,"DPANN",0.0002154377195177,4.58333333333333
"marine","free-living","sediment","saline_marsh_sediment",51.79675,0.921833,"Bonafide",0.979529367225829,55.5
"marine","free-living","sediment","saline_marsh_sediment",51.79675,0.921833,"CPR",0.0199041444609231,80.125
"marine","free-living","sediment","saline_marsh_sediment",51.79675,0.921833,"DPANN",0.00056648831324745,5.125
"marine","free-living","sediment","saline_marsh_sediment",51.797167,0.920967,"Bonafide",0.983153293161821,56.2307692307692
"marine","free-living","sediment","saline_marsh_sediment",51.797167,0.920967,"CPR",0.0164035305044591,80.3846153846154
"marine","free-living","sediment","saline_marsh_sediment",51.797167,0.920967,"DPANN",0.00044317633371999,4.84615384615385
"marine","free-living","sediment","saline_marsh_sediment",51.83015,0.9503,"Bonafide",0.977361856548411,57
"marine","free-living","sediment","saline_marsh_sediment",51.83015,0.9503,"CPR",0.0217712758493229,83.2222222222222
"marine","free-living","sediment","saline_marsh_sediment",51.83015,0.9503,"DPANN",0.00086686760226609,5.66666666666667
"marine","free-living","sediment","saline_marsh_sediment",51.831817,0.9687,"Bonafide",0.982613802347787,55.9
"marine","free-living","sediment","saline_marsh_sediment",51.831817,0.9687,"CPR",0.0169783541652704,79.1
"marine","free-living","sediment","saline_marsh_sediment",51.831817,0.9687,"DPANN",0.00040784348694238,4.6
"marine","free-living","soil","saline_marsh",-33.840172,151.058803,"Bonafide",0.985175142702944,56.6363636363636
"marine","free-living","soil","saline_marsh",-33.840172,151.058803,"CPR",0.014564506587994,84.0454545454545
"marine","free-living","soil","saline_marsh",-33.840172,151.058803,"DPANN",0.00026035070906201,5.72727272727273
"marine","host-associated","animal_host-associated","animal_feces",36.948,-122.065,"Bonafide",0.962845407020165,49
"marine","host-associated","animal_host-associated","animal_feces",36.948,-122.065,"CPR",0.0352875280059742,53
"marine","host-associated","animal_host-associated","animal_feces",36.948,-122.065,"DPANN",0.00186706497386106,4
"marine","host-associated","animal_host-associated","animal_feces",41.373,-71.952,"Bonafide",0.960589694935045,45
"marine","host-associated","animal_host-associated","animal_feces",41.373,-71.952,"CPR",0.0382425923222886,40
"marine","host-associated","animal_host-associated","animal_feces",41.373,-71.952,"DPANN",0.00116771274266529,3
"marine","host-associated","animal_host-associated","animal_feces",44,-66,"Bonafide",0.99069056606357,54.5
"marine","host-associated","animal_host-associated","animal_feces",44,-66,"CPR",0.00882528258009833,77
"marine","host-associated","animal_host-associated","animal_feces",44,-66,"DPANN",0.00048415135633104,5
"marine","host-associated","animal_host-associated","animal_feces",44.613667,-66.464833,"Bonafide",0.986926144312974,51
"marine","host-associated","animal_host-associated","animal_feces",44.613667,-66.464833,"CPR",0.0122273021338539,72.5
"marine","host-associated","animal_host-associated","animal_feces",44.613667,-66.464833,"DPANN",0.00084655355317256,4.5
"marine","host-associated","animal_host-associated","animal_feces",56.9,-135.6,"Bonafide",0.990995549405727,54
"marine","host-associated","animal_host-associated","animal_feces",56.9,-135.6,"CPR",0.00853977137782539,76
"marine","host-associated","animal_host-associated","animal_feces",56.9,-135.6,"DPANN",0.00046467921644757,6
"marine","host-associated","animal_host-associated","coral",-23.8436111111111,-45.1669444444444,"Bonafide",0.988563671173174,37
"marine","host-associated","animal_host-associated","coral",-23.8436111111111,-45.1669444444444,"CPR",0.0101391403058415,35
"marine","host-associated","animal_host-associated","coral",-23.8436111111111,-45.1669444444444,"DPANN",0.00129718852098423,1.5
"marine","host-associated","animal_host-associated","coral",-20.57671667,-34.80645,"Bonafide",0.993796230016703,34
"marine","host-associated","animal_host-associated","coral",-20.57671667,-34.80645,"CPR",0.00334049152946784,12
"marine","host-associated","animal_host-associated","coral",-20.57671667,-34.80645,"DPANN",0.00286327845382962,3
"marine","host-associated","animal_host-associated","coral",-20.53,-29.33,"Bonafide",0.973565838416434,42.5
"marine","host-associated","animal_host-associated","coral",-20.53,-29.33,"CPR",0.0253111298330792,33
"marine","host-associated","animal_host-associated","coral",-20.53,-29.33,"DPANN",0.00112303175048708,2.5
"marine","host-associated","animal_host-associated","coral",-20.514,-38.071,"Bonafide",0.963958460598656,32
"marine","host-associated","animal_host-associated","coral",-20.514,-38.071,"CPR",0.0342089187538179,31
"marine","host-associated","animal_host-associated","coral",-20.514,-38.071,"DPANN",0.00183262064752596,2
"marine","host-associated","animal_host-associated","coral",-20.504,-25.355,"Bonafide",0.996050552922591,28
"marine","host-associated","animal_host-associated","coral",-20.504,-25.355,"CPR",0.00331753554502363,14
"marine","host-associated","animal_host-associated","coral",-20.504,-25.355,"DPANN",0.00063191153238546,1
"marine","host-associated","animal_host-associated","coral",0,-80.415278,"Bonafide",0.993724311130043,43.125
"marine","host-associated","animal_host-associated","coral",0,-80.415278,"CPR",0.00607069436996366,52.125
"marine","host-associated","animal_host-associated","coral",0,-80.415278,"DPANN",0.0002049944999928,3.8125
"marine","host-associated","animal_host-associated","coral",11.998,92.96,"Bonafide",0.999844780752814,20
"marine","host-associated","animal_host-associated","coral",11.998,92.96,"CPR",0.00015521924718665,4
"marine","host-associated","animal_host-associated","coral",11.998,92.96,"DPANN",0,0
"marine","host-associated","animal_host-associated","coral",21.434,-157.7878,"Bonafide",0.993993325479394,21.5714285714286
"marine","host-associated","animal_host-associated","coral",21.434,-157.7878,"CPR",0.00401302409012081,5.57142857142857
"marine","host-associated","animal_host-associated","coral",21.434,-157.7878,"DPANN",0.00199365043048516,1.14285714285714
"marine","host-associated","animal_host-associated","coral",24.9943,-80.4065,"Bonafide",0.982507885606034,45
"marine","host-associated","animal_host-associated","coral",24.9943,-80.4065,"CPR",0.017438091625519,50.3243243243243
"marine","host-associated","animal_host-associated","coral",24.9943,-80.4065,"DPANN",5.402276844707e-05,3.45945945945946
"marine","host-associated","animal_host-associated","coral",44.566315,-123.282667,"Bonafide",0.992977961292074,53
"marine","host-associated","animal_host-associated","coral",44.566315,-123.282667,"CPR",0.00698819102461621,79.75
"marine","host-associated","animal_host-associated","coral",44.566315,-123.282667,"DPANN",3.384768330944e-05,6
"marine","host-associated","animal_host-associated","sea_worm",42.807838,10.143549,"Bonafide",0.981845979493868,50
"marine","host-associated","animal_host-associated","sea_worm",42.807838,10.143549,"CPR",0.0179722664727955,58
"marine","host-associated","animal_host-associated","sea_worm",42.807838,10.143549,"DPANN",0.00018175403333582,3
"marine","host-associated","animal_host-associated","sponge",-33.983333,151.233333,"Bonafide",0.987657161292503,51.8571428571429
"marine","host-associated","animal_host-associated","sponge",-33.983333,151.233333,"CPR",0.0117570790452406,74.5714285714286
"marine","host-associated","animal_host-associated","sponge",-33.983333,151.233333,"DPANN",0.00058575966225597,5.42857142857143
"marine","host-associated","animal_host-associated","sponge",-22.738705,-41.874604,"Bonafide",0.98422539870166,40.5
"marine","host-associated","animal_host-associated","sponge",-22.738705,-41.874604,"CPR",0.0137953921341892,28.6666666666667
"marine","host-associated","animal_host-associated","sponge",-22.738705,-41.874604,"DPANN",0.00197920916415017,2.5
"marine","host-associated","animal_host-associated","sponge",-18.816667,147.633333,"Bonafide",0.972533779246917,52.2857142857143
"marine","host-associated","animal_host-associated","sponge",-18.816667,147.633333,"CPR",0.016804152443745,75.7142857142857
"marine","host-associated","animal_host-associated","sponge",-18.816667,147.633333,"DPANN",0.0106620683093374,4.28571428571429
"marine","host-associated","animal_host-associated","sponge",26.0112,-80.1495,"Bonafide",0.983353818958954,57
"marine","host-associated","animal_host-associated","sponge",26.0112,-80.1495,"CPR",0.0162523707886384,84.5
"marine","host-associated","animal_host-associated","sponge",26.0112,-80.1495,"DPANN",0.00039381025240717,6
"marine","host-associated","animal_host-associated","sponge",43.6387194,-116.24135,"Bonafide",0.981085109612681,35.3333333333333
"marine","host-associated","animal_host-associated","sponge",43.6387194,-116.24135,"CPR",0.0181157147848742,16.3333333333333
"marine","host-associated","animal_host-associated","sponge",43.6387194,-116.24135,"DPANN",0.00079917560244436,1
"marine","host-associated","plant-associated","plant-associated_hypersaline_water",29.581368,34.965274,"Bonafide",0.997772326685971,39.5
"marine","host-associated","plant-associated","plant-associated_hypersaline_water",29.581368,34.965274,"CPR",0.00200841366106159,43
"marine","host-associated","plant-associated","plant-associated_hypersaline_water",29.581368,34.965274,"DPANN",0.0002192596529669,3.5
"marine","host-associated","plant-associated","plant-associated_hypersaline_water",30.871124,34.78456,"Bonafide",0.99456436013401,42.5
"marine","host-associated","plant-associated","plant-associated_hypersaline_water",30.871124,34.78456,"CPR",0.00519210611678567,50.75
"marine","host-associated","plant-associated","plant-associated_hypersaline_water",30.871124,34.78456,"DPANN",0.00024353374920416,3.25
