"","c.0.479222077239811..0.450431147717687..0.45742404096462..0.32701987604224.."
"1244",0.347924589373165
"1245",0.343449259766446
"1246",0.322133279353482
"1247",0.28616505967746
"1248",0.281672520531736
"1249",0.288753632329621
"1250",0.287766490655348
"1251",0.293864015948808
"1252",0.294326250952582
"1253",0.292520476362558
"1254",0.301003961088447
"1255",0.313897146356402
"1256",0.325191826582718
"1257",0.332978403633096
"1258",0.328274756614018
"1259",0.328257704383413
"1260",0.329936908634465
"1261",0.342562355004916
"1262",0.328887881835468
"1263",0.327149812780982
"1264",0.323534834277804
"1265",0.323563275636599
"1266",0.323323506172689
"1267",0.313174503026584
"1268",0.316337345725294
"1269",0.30774201472671
"1270",0.285627127871407
"1271",0.276199100586076
"1272",0.277492427330914
"1273",0.282814076131856
"1274",0.29009669999067
"1275",0.314314202387578
"1276",0.311294667641645
"1277",0.29974159263681
"1278",0.296120636414417
"1279",0.303671596942656
"1280",0.289142278463682
"1281",0.278936298214947
"1282",0.273481188967095
"1283",0.262721593264785
"1284",0.265675546138587
"1285",0.265413470343498
"1286",0.248044766698744
"1287",0.252883384325377
"1288",0.259790701802485
"1289",0.261389804616046
"1290",0.27241001314532
"1291",0.265928969971652
"1292",0.252123993753222
"1293",0.231525182337741
"1294",0.215179046219034
"1295",0.192826183215585
"1296",0.193358341803343
"1297",0.181764398076081
"1298",0.181279306161727
"1299",0.197710325893297
"1300",0.198039635298722
"1301",0.216365607752511
"1302",0.191428828425553
"1303",0.183858550425743
"1304",0.186672262860576
"1305",0.216307545221919
"1306",0.205382146465574
"1307",0.199721749755182
"1308",0.18298948443682
"1309",0.164733419836175
"1310",0.189606552184326
"1311",0.17969701961617
"1312",0.219950115618529
"1313",0.298815455160217
"1314",0.389530333118158
"1315",0.450919841994411
"1316",0.877598774101932
"1317",0.909469518949028
"1318",0.333711586625742
"1319",0.325545392943486
"1320",0.319441355082249
"1321",0.31494686531236
"1322",0.301263488487449
"1323",0.282848589594906
"1324",0.28478348291999
"1325",0.29945960159823
"1326",0.281175992296672
"1327",0.300344555735595
"1328",0.305438012970897
"1329",0.298025200679901
"1330",0.323261149122765
"1331",0.329159112979461
"1332",0.322677755188992
"1333",0.323597065481008
"1334",0.334953851063806
"1335",0.332049466066975
"1336",0.329040502445549
"1337",0.341518896923295
"1338",0.323621448283072
"1339",0.330245390407675
"1340",0.303236859447274
"1341",0.306434781919276
"1342",0.297582660687858
"1343",0.309140801023186
"1344",0.302164047618135
"1345",0.310128037082499
"1346",0.298102061564343
"1347",0.26561215085322
"1348",0.276859638559411
"1349",0.272072932704915
"1350",0.27610569085791
"1351",0.287180296632047
"1352",0.299245064401746
"1353",0.321996106428321
"1354",0.309319723597816
"1355",0.301885108362522
"1356",0.279321231870759
"1357",0.270051236604483
"1358",0.266700976677521
"1359",0.282531078319512
"1360",0.293533101997698
"1361",0.291871044362292
"1362",0.287211349310289
"1363",0.272594158358844
"1364",0.268853553367096
"1365",0.26630877537361
"1366",0.264656407935669
"1367",0.235895964781545
"1368",0.229070966790373
"1369",0.223472911399065
"1370",0.210655611703469
"1371",0.201809499652947
"1372",0.226075044035342
"1373",0.200183575757115
"1374",0.185619161774009
"1375",0.190629450058013
"1376",0.202793416505012
"1377",0.217618301737523
"1378",0.200953568915458
"1379",0.187802319216625
"1380",0.204380799842743
"1381",0.194824833635356
"1382",0.206525275149697
"1383",0.200675447663528
"1384",0.202034277626298
"1385",0.17703303331685
"1386",0.186841495237741
"1387",0.19588073481145
"1388",0.254685477898832
"1389",0.28125134302047
"1390",0.516950105991256
"1391",0.881117637172457
"1392",0.953764103720606
"1393",0.938239400607177
"1394",0.321671264581468
"1395",0.305922050918969
"1396",0.297165258578202
"1397",0.30264918672501
"1398",0.293071747920966
"1399",0.283910704452817
"1400",0.271777318758858
"1401",0.27357054013853
"1402",0.29484282027786
"1403",0.346457657077631
"1404",0.383754597888583
"1405",0.341808784843576
"1406",0.337148869559813
"1407",0.328603373862481
"1408",0.321221960328207
"1409",0.321853899634348
"1410",0.323220752325539
"1411",0.321332894212179
"1412",0.327794965992757
"1413",0.329194192752753
"1414",0.325292441035622
"1415",0.303610246666495
"1416",0.290692112286234
"1417",0.296927439738457
"1418",0.278873846779983
"1419",0.281216703710699
"1420",0.296465708121564
"1421",0.308379176671745
"1422",0.301566684698406
"1423",0.284526755610516
"1424",0.268381376472416
"1425",0.265649527329158
"1426",0.279276461900001
"1427",0.281152993808531
"1428",0.305784091451806
"1429",0.306327529051874
"1430",0.303868043673092
"1431",0.304226203439153
"1432",0.285558321177066
"1433",0.276388090898332
"1434",0.314007451006772
"1435",0.311017301470036
"1436",0.319062839609174
"1437",0.310612169415611
"1438",0.298898104993794
"1439",0.29936465024774
"1440",0.274776718029539
"1441",0.275966284153464
"1442",0.263784416010498
"1443",0.256218495453379
"1444",0.244443662796483
"1445",0.224492851874825
"1446",0.234786043900749
"1447",0.233293486066787
"1448",0.232766660233803
"1449",0.206030980693919
"1450",0.201641242587865
"1451",0.19928344135911
"1452",0.212463116685898
"1453",0.210702725569393
"1454",0.194467712104738
"1455",0.197950756052489
"1456",0.204730811033663
"1457",0.187953130780101
"1458",0.200492576648047
"1459",0.203149484069348
"1460",0.210798825271205
"1461",0.192477666454469
"1462",0.189386933926509
"1463",0.232641505670434
"1464",0.25375603694583
"1465",0.338203748231305
"1466",0.43918136330885
"1467",0.863527726455042
"1468",0.863353491670744
"1469",0.301152114139956
"1470",0.301767378755653
"1471",0.28306300094467
"1472",0.276192745326699
"1473",0.285935232104456
"1474",0.328338309207785
"1475",0.428043582481107
"1476",0.52566351267519
"1477",0.401895559932646
"1478",0.352248839992126
"1479",0.304945165752402
"1480",0.319238018243875
"1481",0.325215076764299
"1482",0.322417692941429
"1483",0.312642328707985
"1484",0.305574367892375
"1485",0.298673625906405
"1486",0.29234227740657
"1487",0.275257955888083
"1488",0.267585993738246
"1489",0.277882048777057
"1490",0.291776155935162
"1491",0.303884655440176
"1492",0.299755404314367
"1493",0.293592658958095
"1494",0.272413127851649
"1495",0.250996312754019
"1496",0.264041583783494
"1497",0.276195860033027
"1498",0.286450259807409
"1499",0.291586913929465
"1500",0.280329358485647
"1501",0.281704705830461
"1502",0.285594470647481
"1503",0.311897032968507
"1504",0.310203356344617
"1505",0.321372189850602
"1506",0.316016688281891
"1507",0.303326273542069
"1508",0.299495153296723
"1509",0.284508476374388
"1510",0.28219135509798
"1511",0.282922556004781
"1512",0.279907614664139
"1513",0.277793515609305
"1514",0.25906189198337
"1515",0.24453771748909
"1516",0.235527312545176
"1517",0.233724196467119
"1518",0.217672698982386
"1519",0.193042639574553
"1520",0.187893479434665
"1521",0.202200584067215
"1522",0.209392614018231
"1523",0.208298785786797
"1524",0.191173422506642
"1525",0.192718647193062
"1526",0.199536723614616
"1527",0.218174795934825
"1528",0.206958832832076
"1529",0.194695258705935
"1530",0.194508407787925
"1531",0.203033768010004
"1532",0.20955992723291
"1533",0.262441946121371
"1534",0.28763406844388
"1535",0.340709167663007
"1536",0.453866228334152
"1537",0.6863151570608
"1538",0.2968144293836
"1539",0.287083489042433
"1540",0.293745122259776
"1541",0.334979806949874
"1542",0.40007389719418
"1543",0.479178156734416
"1544",0.306192967446161
"1545",0.314993648830643
"1546",0.329405741089629
"1547",0.324824259774312
"1548",0.307365512801161
"1549",0.301251627434058
"1550",0.292668377720627
"1551",0.284933240517184
"1552",0.279901007711322
"1553",0.26652570365778
"1554",0.280190738323203
"1555",0.282306976772283
"1556",0.298597677410685
"1557",0.290846777905521
"1558",0.302349986147424
"1559",0.288609915375004
"1560",0.283550940141072
"1561",0.276238301839459
"1562",0.274684157766735
"1563",0.268219002741509
"1564",0.256807426642847
"1565",0.271655467671898
"1566",0.281614316423584
"1567",0.288625174289844
"1568",0.305428354235112
"1569",0.309697704222329
"1570",0.298462832649851
"1571",0.301121439001876
"1572",0.304395876279839
"1573",0.280794204808869
"1574",0.275712042316716
"1575",0.281744725087526
"1576",0.283158707375481
"1577",0.28096607996716
"1578",0.284759792274888
"1579",0.266121326683678
"1580",0.242955635444453
"1581",0.231455541908878
"1582",0.223003644709792
"1583",0.219254356294341
"1584",0.197338024102039
"1585",0.178467591543579
"1586",0.188396189889866
"1587",0.210344487149132
"1588",0.213511105249452
"1589",0.195984054968842
"1590",0.187635257695386
"1591",0.222864882969787
"1592",0.195403303816196
"1593",0.186478380257067
"1594",0.264088996535378
"1595",0.235470775906068
"1596",0.231314420542867
"1597",0.280856373088712
"1598",0.324301366651338
"1599",0.432439974732498
"1600",0.673519691771182
"1601",0.534177106228918
"1602",0.310362772677596
"1603",0.294806230343924
"1604",0.324372155431524
"1605",0.300286225780721
"1606",0.30479603738881
"1607",0.330636899554624
"1608",0.325902766167545
"1609",0.309141493180147
"1610",0.30057479231044
"1611",0.291311875922183
"1612",0.271139842197023
"1613",0.275748223248811
"1614",0.270697931438582
"1615",0.278028125357681
"1616",0.286350840898348
"1617",0.301119551301071
"1618",0.299084137908123
"1619",0.296602943970084
"1620",0.302648526029728
"1621",0.305493700144643
"1622",0.291204528669741
"1623",0.292241977570466
"1624",0.284175423029032
"1625",0.280643314591192
"1626",0.27803542446746
"1627",0.279990421806117
"1628",0.286343164248408
"1629",0.293920741357997
"1630",0.290754374951118
"1631",0.293136338750176
"1632",0.276550150012438
"1633",0.270305541364591
"1634",0.274260998169624
"1635",0.264824916694192
"1636",0.265420706529917
"1637",0.272087405077753
"1638",0.268234041424589
"1639",0.265099608622993
"1640",0.268962788320343
"1641",0.244414246125605
"1642",0.239184528353865
"1643",0.229725589967853
"1644",0.221330182215355
"1645",0.207080243455515
"1646",0.171309115474372
"1647",0.163205703574721
"1648",0.197206136739132
"1649",0.221905679267427
"1650",0.212419070333782
"1651",0.206585917538057
"1652",0.20888233702897
"1653",0.198032430573983
"1654",0.207057669700056
"1655",0.299773494780414
"1656",0.262234975458947
"1657",0.251325024387523
"1658",0.290550912266023
"1659",0.425199761218435
"1660",0.73354864029226
"1661",0.700620468377586
"1662",0.303480184081033
"1663",0.306101193725359
"1664",0.321400064899155
"1665",0.329095843540815
"1666",0.312939389891326
"1667",0.294233438996339
"1668",0.284325180626226
"1669",0.271173254501271
"1670",0.27018724544748
"1671",0.283049063420393
"1672",0.278559229979157
"1673",0.284582033782421
"1674",0.288934253834976
"1675",0.292040843049698
"1676",0.291146733563429
"1677",0.289729164643944
"1678",0.280445326238432
"1679",0.289926460839743
"1680",0.277628845175752
"1681",0.279796806626888
"1682",0.274080376664269
"1683",0.277255206263091
"1684",0.26800635324583
"1685",0.256297747425508
"1686",0.254535232645597
"1687",0.26511364053231
"1688",0.273477570873885
"1689",0.264114228802804
"1690",0.256366679966569
"1691",0.250724468107265
"1692",0.25347835615742
"1693",0.252564221311778
"1694",0.267919047083601
"1695",0.271144246832235
"1696",0.250941333468074
"1697",0.258698871387736
"1698",0.249198026043854
"1699",0.255075398230936
"1700",0.237613646667338
"1701",0.232631327816927
"1702",0.21340397822877
"1703",0.173373725306436
"1704",0.16556518800336
"1705",0.205299889902998
"1706",0.211739686814077
"1707",0.209819423170232
"1708",0.214965767489753
"1709",0.212565603108767
"1710",0.378119401983938
"1711",0.358843082290732
"1712",0.304170925267248
"1713",0.266922278135222
"1714",0.282248898510851
"1715",0.365867783296228
"1716",0.525314445334673
"1717",0.750594704407766
"1718",0.311678091136812
"1719",0.313553396039819
"1720",0.321863841525254
"1721",0.313611222607811
"1722",0.292571758901093
"1723",0.278954860606196
"1724",0.270622989716625
"1725",0.278803372616598
"1726",0.294798333462223
"1727",0.278876741254551
"1728",0.281393895892924
"1729",0.277036012737955
"1730",0.273580324721035
"1731",0.268722137929391
"1732",0.274360574387085
"1733",0.289349264856946
"1734",0.286616188708165
"1735",0.277765451790671
"1736",0.263091157889876
"1737",0.259527163039272
"1738",0.269071488425029
"1739",0.256704075023775
"1740",0.228606435083952
"1741",0.23567722745077
"1742",0.244965533414854
"1743",0.247912847874157
"1744",0.252276472785742
"1745",0.251863207887016
"1746",0.236771338837325
"1747",0.244248914996771
"1748",0.252594990834899
"1749",0.255181376900295
"1750",0.264334901026904
"1751",0.258093674509666
"1752",0.251897123578146
"1753",0.251723109025608
"1754",0.253113290552581
"1755",0.234361940453234
"1756",0.245859359746002
"1757",0.229929634694029
"1758",0.19346394293254
"1759",0.194907656508173
"1760",0.202464154292107
"1761",0.195875779596837
"1762",0.212053737304663
"1763",0.236148161609087
"1764",0.233120022093651
"1765",0.435198346072065
"1766",0.390641874275479
"1767",0.366685000436375
"1768",0.280265208119959
"1769",0.382032228212458
"1770",0.669972135648421
"1771",0.939008324068397
"1772",0.836196272810273
"1773",0.302796804927958
"1774",0.294685857955927
"1775",0.285764489566648
"1776",0.289216905568838
"1777",0.284429161478899
"1778",0.295654342853912
"1779",0.291127919478739
"1780",0.285405260103464
"1781",0.278514334161679
"1782",0.270530397992142
"1783",0.253720390862296
"1784",0.257173530483129
"1785",0.268519744941419
"1786",0.274386184194673
"1787",0.275011139007835
"1788",0.267496831336892
"1789",0.253176858877188
"1790",0.255906143893519
"1791",0.260472114600555
"1792",0.241984539227022
"1793",0.229894366150656
"1794",0.233557732717801
"1795",0.222641426387
"1796",0.236249452488113
"1797",0.232004029108599
"1798",0.222685142391475
"1799",0.22532855275202
"1800",0.242723432514603
"1801",0.253838246315886
"1802",0.255019239131989
"1803",0.256174354716223
"1804",0.244873743963213
"1805",0.225909964599948
"1806",0.25260291917828
"1807",0.246404779431915
"1808",0.233886648852226
"1809",0.222970232405544
"1810",0.249331313451524
"1811",0.210617417223849
"1812",0.210307488213354
"1813",0.198772000287687
"1814",0.207019066218595
"1815",0.222328492786058
"1816",0.225051328157972
"1817",0.290366798514179
"1818",0.32092244513382
"1819",0.295735734220286
"1820",0.33482967181252
"1821",0.380412234843322
"1822",0.575807830547897
"1823",0.952006717194549
"1824",0.894929063035305
"1825",0.284773572490764
"1826",0.279746467938756
"1827",0.276835413065748
"1828",0.273142220825884
"1829",0.280752014695878
"1830",0.27899425062966
"1831",0.265244458198094
"1832",0.251479343928328
"1833",0.239368453335628
"1834",0.242786230028048
"1835",0.25522540752157
"1836",0.270401814105644
"1837",0.273795931614642
"1838",0.2710319915577
"1839",0.261882667565381
"1840",0.263726557980826
"1841",0.258371685645717
"1842",0.247344681393545
"1843",0.229899164056869
"1844",0.21617485558617
"1845",0.214435984258842
"1846",0.220909885631131
"1847",0.23192815926708
"1848",0.222721810979611
"1849",0.223400407957314
"1850",0.230079093405262
"1851",0.238564418639436
"1852",0.24096780784263
"1853",0.263442883742361
"1854",0.260747199800358
"1855",0.250694186240185
"1856",0.257272697698749
"1857",0.264256341211738
"1858",0.238963824668085
"1859",0.233247725053107
"1860",0.218891807623909
"1861",0.21300040352751
"1862",0.214096040805548
"1863",0.214871413911186
"1864",0.213255038635259
"1865",0.232710375288135
"1866",0.222511159300618
"1867",0.381759770062942
"1868",0.35964563828796
"1869",0.287086666672121
"1870",0.494624425879399
"1871",0.734119166398879
"1872",0.950976598865282
"1873",0.946902437141298
"1874",0.272474855667971
"1875",0.264628501425436
"1876",0.249918341209347
"1877",0.244059562875193
"1878",0.240741991633837
"1879",0.236000417559419
"1880",0.241379483926512
"1881",0.263166980538876
"1882",0.27006913830045
"1883",0.270712907198302
"1884",0.267425916709985
"1885",0.255738468869518
"1886",0.256832753295313
"1887",0.232345199567416
"1888",0.21295467397551
"1889",0.20543380654427
"1890",0.20649224038561
"1891",0.211121370415413
"1892",0.215635020348472
"1893",0.205770509444514
"1894",0.214631707370636
"1895",0.230551207376582
"1896",0.234712407838515
"1897",0.248363489248821
"1898",0.249081570635028
"1899",0.259911782078283
"1900",0.2595985181297
"1901",0.277522536158753
"1902",0.27241740664014
"1903",0.25622621929584
"1904",0.208140989730342
"1905",0.193285334974711
"1906",0.196661833942862
"1907",0.22913842063247
"1908",0.209139819418767
"1909",0.208329712618318
"1910",0.226816375603129
"1911",0.229622364195502
"1912",0.292360651027738
"1913",0.437544569402549
"1914",0.266448622541578
"1915",0.743385071646744
"1916",0.951906669051886
"1917",1
"1918",0.247930592261724
"1919",0.242221870410725
"1920",0.240679021081152
"1921",0.23167331965841
"1922",0.229439870720182
"1923",0.233433584928195
"1924",0.24894910123104
"1925",0.251118037994259
"1926",0.254279087377204
"1927",0.254692257890889
"1928",0.247558416317186
"1929",0.234165131913477
"1930",0.212937464436504
"1931",0.206516182724153
"1932",0.187288660096756
"1933",0.181179163634024
"1934",0.184304850088556
"1935",0.194146441158573
"1936",0.198611120986584
"1937",0.222807056401795
"1938",0.221715100140326
"1939",0.241988644976272
"1940",0.251248887121722
"1941",0.258365770849861
"1942",0.261648687050607
"1943",0.256095905016937
"1944",0.268681237745284
"1945",0.270657566103036
"1946",0.24346059540978
"1947",0.200449143798693
"1948",0.184645296928731
"1949",0.190395186388118
"1950",0.199248157084898
"1951",0.191901901978116
"1952",0.201942283673736
"1953",0.23534620338378
"1954",0.243328692316033
"1955",0.204049508351472
"1956",0.203994277372087
"1957",0.243965067719065
"1958",0.654004829619589
"1959",0.975860270876261
"1960",0.978525201025983
"1961",0.235598903598204
"1962",0.233133550616087
"1963",0.230826481346465
"1964",0.226520761657073
"1965",0.21690193501288
"1966",0.220901516824229
"1967",0.226060964933505
"1968",0.214792932750219
"1969",0.208892483420797
"1970",0.218523690236101
"1971",0.215749147592972
"1972",0.208515069106525
"1973",0.205859388690748
"1974",0.202167266148007
"1975",0.184007946213616
"1976",0.179622486896054
"1977",0.175178036928337
"1978",0.187853161291639
"1979",0.201523481519316
"1980",0.209389593696943
"1981",0.230834079342205
"1982",0.24020640372295
"1983",0.260856780832086
"1984",0.258617511483043
"1985",0.263967019601698
"1986",0.27862920075566
"1987",0.250778896813808
"1988",0.245048450672712
"1989",0.231854979399208
"1990",0.20806763682323
"1991",0.198212155421456
"1992",0.193038990019664
"1993",0.186406112777917
"1994",0.174582750479493
"1995",0.184990132673277
"1996",0.225334593394596
"1997",0.230423488686287
"1998",0.194607527811025
"1999",0.207292436756833
"2000",0.393538173620528
"2001",0.740514319185921
"2002",0.94503040425302
"2003",0.96655422052461
"2004",0.225886305416526
"2005",0.221265984657146
"2006",0.226152219536584
"2007",0.211861412054317
"2008",0.199410719585885
"2009",0.199266436321026
"2010",0.189503137641894
"2011",0.190192022588984
"2012",0.183268329307393
"2013",0.185728915844978
"2014",0.196497855666272
"2015",0.194457612905431
"2016",0.195430014782586
"2017",0.195695441246603
"2018",0.177835054465518
"2019",0.17565902309344
"2020",0.177125058731092
"2021",0.178463485794329
"2022",0.204310435795238
"2023",0.219501110251229
"2024",0.258447177947075
"2025",0.277353586936709
"2026",0.26911745393963
"2027",0.271559792702767
"2028",0.291356331276139
"2029",0.302564680652308
"2030",0.216986441085583
"2031",0.224514890781722
"2032",0.220118120990171
"2033",0.233658158400625
"2034",0.20974614891732
"2035",0.192678533550957
"2036",0.188804940037499
"2037",0.16726251418214
"2038",0.180936232271265
"2039",0.210561934551023
"2040",0.240958369338606
"2041",0.239173941498517
"2042",0.277055802134727
"2043",0.634372678324648
"2044",0.731481482064109
"2045",0.844677146216715
"2046",0.94356900921318
"2047",0.225803529736228
"2048",0.219051538573688
"2049",0.222947454149164
"2050",0.204194924236815
"2051",0.186653574622607
"2052",0.180376119980754
"2053",0.176927589496053
"2054",0.182922911521765
"2055",0.197180228045584
"2056",0.185572834450088
"2057",0.180940479598077
"2058",0.180447490802021
"2059",0.181339224931444
"2060",0.186815885430153
"2061",0.178910100073942
"2062",0.177505650675052
"2063",0.183219013123863
"2064",0.201709042508443
"2065",0.218719287501175
"2066",0.240506186341617
"2067",0.27596836062435
"2068",0.288944069879161
"2069",0.29828372130514
"2070",0.312036754289754
"2071",0.329889212727459
"2072",0.321908454187611
"2073",0.230192292530199
"2074",0.198245410417303
"2075",0.21615566396132
"2076",0.22617337751644
"2077",0.191041802568016
"2078",0.183477455094902
"2079",0.188031250131747
"2080",0.176113864602395
"2081",0.180067386514103
"2082",0.195441985951857
"2083",0.228462718129335
"2084",0.269137337721442
"2085",0.393750539961086
"2086",0.60827118760103
"2087",0.486862294554445
"2088",0.731640489395246
"2089",0.936845081869274
"2090",0.233822073753856
"2091",0.243712414697161
"2092",0.209021586425016
"2093",0.191380849363427
"2094",0.162887248448924
"2095",0.178968367105455
"2096",0.171178124769347
"2097",0.182339297356232
"2098",0.192786934769682
"2099",0.184253677665902
"2100",0.171694458132024
"2101",0.174808267802325
"2102",0.183367543715533
"2103",0.182479128793359
"2104",0.164193018288235
"2105",0.191641713883833
"2106",0.221851455061805
"2107",0.243858160930144
"2108",0.265017902639819
"2109",0.286324129931958
"2110",0.314368725479161
"2111",0.338554483040866
"2112",0.399063442414965
"2113",0.349233426726284
"2114",0.273111451302763
"2115",0.211005292546748
"2116",0.200423691299506
"2117",0.17588345498831
"2118",0.16630370375078
"2119",0.165225354665947
"2120",0.168266959780459
"2121",0.187664296826103
"2122",0.172785989660812
"2123",0.188587602751488
"2124",0.213008536371811
"2125",0.213536479094438
"2126",0.276381043481994
"2127",0.398933977601425
"2128",0.437691841527016
"2129",0.367078617515889
"2130",0.668471098891677
"2131",0.916038277286767
"2132",0.192281015223112
"2133",0.187679162469942
"2134",0.175410239858187
"2135",0.178726379593099
"2136",0.184567728156487
"2137",0.174573516476388
"2138",0.162629703135768
"2139",0.16467460222526
"2140",0.167323974574181
"2141",0.175540475482889
"2142",0.181160160779254
"2143",0.177798653301662
"2144",0.212214475028205
"2145",0.23109864061002
"2146",0.265075225820929
"2147",0.281931355773776
"2148",0.288490235143969
"2149",0.304475317022048
"2150",0.325557348381918
"2151",0.347788800761928
"2152",0.272538974571979
"2153",0.212447810578538
"2154",0.19734609402298
"2155",0.163251323010841
"2156",0.167931767040858
"2157",0.155127602596697
"2158",0.167683141114005
"2159",0.161362190699437
"2160",0.178216149796359
"2161",0.195233395012909
"2162",0.210260594579191
"2163",0.221258355199726
"2164",0.203016668586879
"2165",0.194363180672663
"2166",0.266032321590724
"2167",0.38709903740473
"2168",0.543594845544862
"2169",0.736668883876138
"2170",0.88877289317017
"2171",0.19272909247085
"2172",0.201621988039655
"2173",0.194911951027505
"2174",0.188842709784439
"2175",0.187068333951137
"2176",0.175804910903984
"2177",0.155720529419535
"2178",0.169905515540844
"2179",0.181488526334277
"2180",0.184783067625813
"2181",0.190703998508969
"2182",0.194013232405104
"2183",0.206192851037944
"2184",0.247693843119102
"2185",0.272296216248461
"2186",0.275245843141251
"2187",0.276046070974154
"2188",0.27868624078165
"2189",0.27825984063149
"2190",0.268936077353953
"2191",0.221259251857609
"2192",0.206555824441057
"2193",0.179213138976498
"2194",0.162175412206214
"2195",0.150815244492807
"2196",0.153502622551267
"2197",0.166183929134706
"2198",0.164140681783417
"2199",0.192711552584204
"2200",0.204867921035463
"2201",0.239931475831547
"2202",0.226034269697954
"2203",0.206219168733333
"2204",0.272006139558099
"2205",0.349931844562439
"2206",0.364832096249587
"2207",0.604933669654501
"2208",0.760180512018711
"2209",0.880679187198825
"2210",0.225279456800251
"2211",0.204660132369357
"2212",0.180773229306757
"2213",0.164565068386052
"2214",0.160165010848932
"2215",0.163461534226313
"2216",0.167546141228085
"2217",0.181089293344868
"2218",0.192453818500966
"2219",0.20855102980686
"2220",0.221942410778924
"2221",0.240700635255368
"2222",0.271033627565064
"2223",0.286167702458587
"2224",0.263086470099544
"2225",0.249960877400818
"2226",0.247549481200043
"2227",0.23118240733324
"2228",0.196644042362776
"2229",0.182296069007798
"2230",0.171437683630029
"2231",0.177558962491952
"2232",0.182197531025779
"2233",0.181329487541459
"2234",0.174438954870675
"2235",0.160763301888224
"2236",0.154898766066616
"2237",0.190199463276323
"2238",0.240105883655086
"2239",0.25378274791222
"2240",0.261757686041253
"2241",0.302664288331449
"2242",0.350782159390033
"2243",0.288750423238253
"2244",0.362152819573748
"2245",0.489360509261409
"2246",0.740332533598404
"2247",0.9125569165389
"2248",0.22284304856381
"2249",0.186725433099916
"2250",0.177818615737674
"2251",0.167328158977632
"2252",0.157343747610879
"2253",0.170828679888669
"2254",0.165533631938237
"2255",0.180616974872627
"2256",0.231411825904403
"2257",0.227926453792326
"2258",0.224717142192134
"2259",0.234845632322825
"2260",0.243036932425787
"2261",0.250942182933437
"2262",0.226064347064113
"2263",0.229606192891939
"2264",0.213975149299831
"2265",0.196248694890857
"2266",0.18472500509522
"2267",0.192541690973437
"2268",0.19449137128816
"2269",0.204519624506108
"2270",0.200296208571811
"2271",0.191482942515296
"2272",0.165436273769221
"2273",0.158390100167069
"2274",0.186940693915041
"2275",0.326478168834577
"2276",0.312840033905625
"2277",0.296669485423459
"2278",0.268689606552186
"2279",0.312444340355225
"2280",0.333453191847223
"2281",0.388327521626918
"2282",0.537338627537065
"2283",0.886768343685384
"2284",0.228762500748003
"2285",0.212443264365766
"2286",0.178816768999977
"2287",0.168320114288958
"2288",0.162389823555977
"2289",0.185312347469843
"2290",0.18428713716267
"2291",0.192193677599203
"2292",0.224050437729502
"2293",0.249007903111115
"2294",0.213083997211489
"2295",0.198819837772252
"2296",0.20336362799483
"2297",0.209750946823532
"2298",0.210682873249261
"2299",0.206205262670736
"2300",0.194375261957815
"2301",0.203267229407057
"2302",0.205486316088327
"2303",0.20869959186021
"2304",0.221655904989251
"2305",0.254924429359059
"2306",0.236530200790331
"2307",0.206209384150827
"2308",0.189460774489663
"2309",0.1719592396316
"2310",0.176238138238722
"2311",0.288442916777125
"2312",0.285609603715601
"2313",0.260120608979832
"2314",0.278898166658687
"2315",0.272165713199479
"2316",0.361187858383932
"2317",0.421460540540611
"2318",0.549994151273675
"2319",0.820897149943036
"2320",0.212894188895551
"2321",0.185250588191841
"2322",0.178001549676515
"2323",0.169663480835968
"2324",0.18577160934485
"2325",0.228657167043086
"2326",0.211840474306222
"2327",0.21604174121774
"2328",0.215208588736631
"2329",0.211591486570048
"2330",0.188133956786377
"2331",0.189914593494015
"2332",0.178287788041907
"2333",0.184062028841678
"2334",0.191509197287324
"2335",0.188747050546147
"2336",0.187997869289179
"2337",0.206983608905141
"2338",0.233905116858434
"2339",0.24835900595941
"2340",0.24538288833199
"2341",0.260601831107536
"2342",0.249583274316466
"2343",0.212999239445347
"2344",0.182880910178855
"2345",0.177309487099737
"2346",0.196031986838448
"2347",0.249859460675072
"2348",0.255730273101857
"2349",0.290713160150209
"2350",0.269679013467425
"2351",0.278952909982031
"2352",0.346195958822703
"2353",0.470829957232882
"2354",0.583943946863994
"2355",0.732200507300718
"2356",0.205897410131128
"2357",0.201633613130445
"2358",0.202079897062418
"2359",0.190613577640411
"2360",0.189837591032013
"2361",0.214503217869178
"2362",0.256763631984172
"2363",0.24662337518513
"2364",0.223811942463636
"2365",0.200369105284563
"2366",0.182699108860497
"2367",0.173810161732543
"2368",0.18013867868117
"2369",0.175313636769493
"2370",0.17948764213522
"2371",0.181727587910385
"2372",0.186069158184232
"2373",0.193381245906443
"2374",0.218645635708102
"2375",0.263494134819215
"2376",0.292411713334512
"2377",0.273987281552905
"2378",0.24826016909143
"2379",0.253006084877699
"2380",0.189522706806905
"2381",0.177581489054891
"2382",0.176552440422748
"2383",0.228192635336665
"2384",0.242757143704812
"2385",0.254010624861059
"2386",0.31250339392874
"2387",0.285493226960975
"2388",0.349374343591374
"2389",0.333017636348159
"2390",0.487299737754314
"2391",0.625672957471551
"2392",0.756822418133408
"2393",0.181548822644155
"2394",0.202064040375656
"2395",0.192960571782058
"2396",0.180113525067944
"2397",0.189607857844049
"2398",0.23707785425553
"2399",0.267923074178652
"2400",0.284710554745558
"2401",0.242405716738288
"2402",0.209883683651801
"2403",0.194837025036388
"2404",0.162815295586575
"2405",0.157765444239867
"2406",0.157937004781358
"2407",0.161188852573022
